x,y,z,d_x,d_y,d_z,fi,thetta,psi,d_fi,d_thetta,d_psi,Outcome
0.011729232,0.051998175,0.02314498,0.005273051,-0.042103107,0.011402425,0.014874436,0.007892085,0.020680223,-0.027676913,-0.003454603,0.008807584,1
-0.133267696,-0.190265391,-0.152649959,0.010209134,-0.184976731,-0.0633272,-0.047982464,-0.087194592,-0.144820782,0.475436273,0.246318585,-0.027876297,1
-0.033201808,-0.066165779,-0.042367365,0.034554493,-0.051095964,-0.005298137,0.016153644,-0.006531923,-0.039235749,-0.121555069,-0.024947725,0.011571968,1
-0.03866345,-0.069324415,-0.040882041,-10.30494591,-10.29872829,-10.3185414,-0.007971478,-0.018036555,-0.037265337,-11.02848341,-10.63606931,-10.32625218,1
-0.179031133,-0.166382315,-0.172262838,0.009459023,-0.371922569,-0.094192925,-0.062500056,-0.127423141,-0.172355227,1.011320446,0.512354407,-0.041323115,1
0.058517747,0.03045082,0.057966488,0.145503583,0.027843657,0.097053193,0.130625829,0.09772493,0.061632568,-0.37678364,-0.078495457,0.107159215,1
0.111261706,0.11032781,0.110351096,-0.00862,0.225,0.0576,0.038397708,0.078397534,0.110122133,-0.657,-0.333,0.0209,1
-0.108352055,-0.091665436,-0.102979063,-0.086779246,-0.146901061,-0.096704177,-0.11540507,-0.113621691,-0.105659486,0.879,0.358,-0.082962002,1
-0.084180417,-0.087070833,-0.083577738,0.282951955,0.362525613,0.310460259,-0.125210947,-0.100640175,-0.083027322,0.859931104,0.532025854,0.299118097,1
0.061604374,0.045209379,0.058360156,0.448053051,0.499116978,0.459165908,0.060677872,0.064553044,0.060482239,0.013577199,0.24345264,0.448574362,1
-0.000023,-0.0000941,0.000000986,0.0000231,0.0000946,0.000000832,-0.00000959,0.00000235,-0.0000176,0.00000964,-0.00000236,0.0000185,0
0.111274458,0.103703219,0.108515244,0.0164,0.21,0.0685,0.058889233,0.088549768,0.109338517,-0.735,-0.349,0.0369,1
-0.113493425,-0.193195918,-0.155733531,0.29505917,0.471357592,0.382616343,-0.14397248,-0.103808795,-0.112800149,0.743958695,0.462468269,0.315173182,1
0.047920505,-0.021368376,0.018260458,0.464666608,0.578952729,0.514249324,0.054005172,0.068788834,0.046756137,0.000570367,0.230490964,0.467244998,1
-0.110891923,-0.099720885,-0.107106651,-0.0348,-0.19600369,-0.0761,-0.073866243,-0.095575642,-0.108571624,0.786,0.358,-0.0487,1
0.091957639,0.063506523,0.084852143,3.696521401,3.284433676,3.566516939,0.273817016,0.178008809,0.08984867,3.123814432,3.491084019,3.623173784,1
0.107923174,0.089891315,0.10284184,0.087210195,0.148684253,0.097,0.115224146,0.113665386,0.105289439,-0.879,-0.358,0.08335005,1
0.004044239,-0.77449257,-0.3499805,2.169823943,2.33722384,2.145387734,0.412581328,0.394777538,-0.010491071,-0.51971895,0.787223355,1.934285105,1
0.222739951,0.037253599,0.154171522,8.39272323,8.576235804,8.397306734,0.262391624,0.264928692,0.180466953,6.867829148,7.678382326,8.3771082,1
-0.0000482,-0.000197271,-0.00000153,0.0000485,0.00019826,0.00000766,-0.0000201,0.00000492,-0.0000382,0.0000202,-0.00000494,0.00004,0
0.111100945,0.10156624,0.107830868,0.0255,0.203,0.0723,0.066238137,0.09204238,0.108962568,-0.761,-0.354,0.0427,1
0.055698845,0.071435771,0.063807151,-0.045826395,0.163748223,0.032196632,-0.01952131,0.025455772,0.067999517,-0.18655916,-0.142901235,-0.01364611,1
-0.014508497,0.02436408,-0.004112609,-0.113895792,0.030105539,-0.05145458,-0.088901671,-0.05263328,-0.007383005,0.100091761,-0.03647028,-0.077186799,1
-0.007054704,-0.029065749,-0.012773312,0.007094199,0.029354998,0.016795262,-0.00297588,0.000742181,-0.006956738,0.002837193,-0.000844969,0.007295042,0
0.062313399,0.03203527,0.06066885,0.117175523,0.064807782,0.086665587,0.114690759,0.092791061,0.064439495,-0.582988416,-0.195796395,0.087036705,1
-0.111116111,-0.100087582,-0.106446195,-0.053587345,-0.174947322,-0.08278938,-0.090246735,-0.102657591,-0.108477826,0.831942969,0.362719781,-0.06063039,1
-0.102991451,-0.09161257,-0.098535249,-0.158954597,-0.054293042,-0.121865662,-0.167364801,-0.132807639,-0.101014627,0.706837224,0.218520589,-0.133283141,1
-0.075379401,-0.150931484,-0.095811484,0.118191359,-0.140259209,0.019763637,0.052716689,-0.005555659,-0.085458137,0.211454936,0.192217378,0.059416407,1
-0.066733752,-0.137488946,-0.106657382,-0.09429099,0.070670322,-0.037847118,-0.120833152,-0.081979964,-0.093155159,0.676930101,0.233306848,-0.044896142,1
-0.276409885,-0.247473465,-0.266884276,1.289631228,0.932177108,1.200149074,-0.207270332,-0.248852698,-0.270822372,3.572425043,2.369783168,1.263046349,1
-0.002824419,-0.011544673,-0.003694242,0.002826811,0.011611909,0.005173591,-0.001185508,0.000282894,-0.002664424,0.001217264,-0.000278936,0.002794023,0
-0.107642211,-0.090850086,-0.102127081,-0.098117082,-0.134061008,-0.100948943,-0.12425915,-0.117186459,-0.104974481,0.883880676,0.351,-0.090606186,1
-0.041686097,-0.036118957,-0.039808656,0.39839169,0.309677034,0.375438871,-0.019943194,-0.032563523,-0.040525927,0.802216627,0.592799476,0.390409156,1
0.055830724,0.080559741,0.06552125,-0.070076068,0.139603918,-0.003902017,-0.024306782,0.016319513,0.06190417,-0.452134221,-0.270441645,-0.042315325,1
-0.000825779,-0.00337673,-0.000615805,0.000830786,0.003392455,0.000949278,-0.000343525,0.0000845,-0.000738507,0.000343932,-0.0000849,0.000774429,0
-0.119248347,-0.202731378,-0.163311609,0.265453552,0.493552472,0.367501123,-0.156940902,-0.11207869,-0.118979698,0.280082907,0.229264788,0.289699268,1
-0.110564229,-0.097844978,-0.106347975,-0.0445,-0.187900224,-0.0801,-0.081732633,-0.09915104,-0.108101629,0.81,0.361,-0.055,1
-0.098414518,-0.120080772,-0.105795009,-20.02163023,-19.7277325,-19.92965163,-0.183512566,-0.13023475,-0.098657298,-20.57635992,-20.31510131,-19.98353333,1
0.000517794,-0.00580616,-0.000171821,0.44737313,0.361576213,0.420423305,0.037210458,0.018270733,0.000467422,0.399447475,0.43656959,0.432747269,1
-0.004146881,-0.08004549,-0.037676845,0.47728198,0.481497112,0.49883047,0.041377939,0.036494355,-0.004715469,0.275478637,0.375243145,0.464754135,1
0.203712722,0.165801868,0.193446089,3.73616917,3.474926638,3.645112546,0.35181456,0.275716314,0.19964383,2.343763967,3.139922926,3.675979032,1
-0.259255855,-0.85548387,-0.564814739,0.099700908,0.67588492,0.297944226,-0.176452497,-0.069501449,-0.291166462,0.627663832,0.165611043,0.07630385,1
-0.196385538,-0.951914076,-0.541187939,0.949271542,1.237617036,0.949147643,0.14145949,0.179481612,-0.178267304,-0.508046886,0.08311307,0.701108469,1
-0.143561114,-0.157018345,-0.153012115,-3.697970388,-3.285671406,-3.553898745,-0.30810402,-0.210123468,-0.141390684,-2.853100522,-3.375634032,-3.627083355,1
0.054917836,0.030350886,0.049178583,3.676683851,3.227030554,3.537619024,0.242547141,0.143105572,0.053554062,3.393351659,3.607130706,3.601204678,1
0.071574661,0.059879644,0.069373862,0.442086261,0.514588422,0.459389135,0.060824497,0.068965281,0.070477731,-0.025294452,0.220284387,0.446505014,1
0.111345894,0.108067679,0.109774868,-0.000603,0.221,0.0612,0.044965929,0.081724424,0.109911604,-0.683,-0.339,0.026,1
0.038036965,0.060194905,0.046249819,0.141281832,-0.093114929,0.083827022,0.105090538,0.065499232,0.045446721,0.689336353,0.420027232,0.110977364,1
0.166351555,0.131054789,0.156994904,3.72618545,3.408790805,3.620244059,0.328377144,0.244317032,0.16288441,2.597779777,3.256796159,3.660500289,1
-0.017201003,-0.019851348,-0.016766404,0.434101253,0.3352671,0.405016237,0.01901359,-0.000131642,-0.016668227,0.551051783,0.499632221,0.420131444,1
0.183968416,0.230596012,0.200908006,0.007782331,0.281600502,0.098621085,0.077413477,0.129635983,0.193484861,-0.648019289,-0.324894759,0.051875634,1
-0.000000623,-0.00000255,5.92E-08,0.000000626,0.00000256,-7.14E-08,-0.00000026,6.35E-08,-0.000000408,0.000000261,-6.38E-08,0.000000428,0
0.016277724,0.02487783,0.018879185,-3.624022224,-3.113049793,-3.472082538,-0.172861652,-0.069610109,0.016204168,-3.934341982,-3.832144348,-3.547783972,1
-0.134923288,-0.035603842,-0.092905094,-0.031951159,-0.375833422,-0.113655756,-0.06729822,-0.117239041,-0.109224117,0.979472244,0.470834078,-0.064337083,1
0.22478332,-0.074858752,0.060509308,1.741617636,2.118346,1.917651219,0.295032998,0.327037474,0.20167162,-0.512182227,0.642104934,1.757040372,1
-0.097783742,-0.082865143,-0.093850372,-0.187,-0.027385935,-0.135,-0.179564479,-0.136742197,-0.096447412,0.431,0.0716,-0.155,1
0.103916776,0.085476637,0.098752221,0.135,0.0941,0.115,0.150376128,0.127363795,0.101634697,-0.835,-0.299,0.116,1
0.088497237,0.037519846,0.072348971,0.185390172,0.090862832,0.159010755,0.169142819,0.136411367,0.08662929,-0.588261562,-0.157337005,0.156918226,1
-0.000186069,-0.00076095,-0.000051,0.000186972,0.00076481,0.0000964,-0.0000776,0.000019,-0.000156068,0.000078,-0.000019,0.000163659,0
0.101919792,0.066584641,0.090322274,0.017351845,0.255186321,0.08903045,0.047872707,0.086143713,0.100042525,-0.705725657,-0.345216799,0.041391437,1
-0.108881573,-0.09230937,-0.103819382,-0.0759,-0.159,-0.0925,-0.106636367,-0.110025332,-0.106216524,0.867,0.362,-0.0757,1
0.111350375,0.108086215,0.109774377,-0.000608,0.221,0.0612,0.044967818,0.081723967,0.109914938,-0.683,-0.339,0.026,1
-0.005283509,-0.02171632,-0.008711371,0.005280399,0.021934102,0.011684147,-0.002244812,0.000538409,-0.005140706,0.002236429,-0.000584338,0.005390728,0
0.084927513,0.071818156,0.080785658,-3.554883873,-3.008076836,-3.394609942,-0.093056535,0.00845506,0.083193809,-4.455870898,-4.036637929,-3.48224986,1
-0.111199001,-0.101971826,-0.107839524,-0.0254,-0.20303239,-0.0722,-0.066279479,-0.092032385,-0.109042889,0.761,0.354,-0.0426,1
0.001230355,-0.0029145,0.000321393,0.446656402,0.358670564,0.419652855,0.037504793,0.018197858,0.001092806,0.399152853,0.436643041,0.432091466,1
-0.17424659,-0.134749137,-0.151638231,-0.026775201,-0.372179417,-0.127596667,-0.072560272,-0.133368283,-0.157448645,0.570865669,0.288921191,-0.088416686,1
-0.045656492,-0.039160857,-0.04356399,0.390601063,0.308368558,0.369940409,-0.027959767,-0.038492896,-0.044419914,0.843878646,0.606556329,0.384194376,1
-0.000269359,-0.001101694,-0.0000996,0.000270653,0.001107379,0.000175552,-0.000112359,0.0000274,-0.000229584,0.000112948,-0.0000276,0.000240751,0
-0.59640984,-1.308650503,-0.905770531,-3.016755658,-3.04858606,-3.152433439,-0.174274676,-0.162737872,-0.521601082,-2.790413913,-3.103747529,-3.37981749,1
0.230386188,0.214160055,0.224491472,-1.895038049,-1.419926902,-1.766475594,0.10107105,0.17398951,0.226119036,-3.747348247,-2.79573612,-1.844075275,1
0.001237275,-0.002886416,0.000320723,0.446649446,0.358642339,0.419653277,0.037507656,0.018197152,0.001097862,0.399149975,0.43664375,0.432086163,1
-0.076138574,-0.141649214,-0.097148033,0.050016856,-0.098768206,-0.011665014,0.001978631,-0.031904454,-0.087883084,0.234572351,0.152700287,0.011511987,1
-0.138057405,-0.311744707,-0.195230345,0.103413966,-0.115329823,-0.014742689,0.01387652,-0.046576835,-0.171754624,0.070516851,0.117100054,0.023856152,1
-0.00207327,-0.008467341,-0.002388761,0.00208084,0.008505188,0.003419856,-0.000864481,0.000209128,-0.001928229,0.000881884,-0.000204288,0.00202202,0
-0.0000134,-0.0000548,0.00000104,0.0000135,0.0000551,-0.000000353,-0.00000559,0.00000137,-0.00001,0.00000562,-0.00000137,0.0000105,0
0.203382418,0.16442301,0.193298058,3.736501084,3.476312666,3.645364124,0.351673942,0.275749992,0.199348378,2.343905202,3.13988897,3.676288855,1
0.038601962,-0.032854475,0.007983316,0.469471075,0.56038148,0.51256581,0.053795895,0.064061067,0.037405041,0.041117789,0.254356854,0.468337686,1
-0.185109157,-0.189738364,-0.176146458,0.077976835,-0.429833812,-0.084911241,-0.00759587,-0.104136541,-0.176405932,0.805435648,0.473665838,-0.01835115,1
0.000306666,-0.022870638,-0.01193422,-0.059683628,0.096121616,-0.012378805,-0.055095717,-0.021520809,-0.008377327,0.16004074,0.019206426,-0.02944114,1
-1.1,-1.1,-1.1,0,0,0,-0.623598776,-0.623598776,-0.623598776,0,0,0,1
-0.006578046,-0.027091109,-0.011654192,0.006601376,0.027368704,0.015397824,-0.002783339,0.000685908,-0.006466847,0.002686174,-0.000773823,0.006781341,0
-0.048127493,-0.194030039,-0.131740057,0.042045702,0.200282243,0.147264073,-0.024459268,0.00226153,-0.051526131,0.038090169,0.000395086,0.053962844,0
-0.019673005,0.023421371,-0.01390963,-0.105801406,0.002078073,-0.042430544,-0.082600475,-0.053792102,-0.015158567,0.102178438,-0.025739509,-0.062894189,1
0.037035975,0.027195107,0.03480154,0.454027961,0.429919785,0.443065666,0.05764051,0.047826295,0.035991021,0.151671784,0.320115839,0.44516564,1
0.037438969,0.028830785,0.034996229,0.453622955,0.428275613,0.442741187,0.057807286,0.04778518,0.036335431,0.151504407,0.320157334,0.444804476,1
0.054501701,0.064276083,0.056012459,-3.595133251,-3.074336145,-3.442225172,-0.132673907,-0.031488606,0.053607054,-4.201320757,-3.937645351,-3.520307111,1
-0.690671897,-1.185904868,-0.880256931,0.986917111,-0.269484208,0.442205932,0.228374895,0.015700267,-0.423496011,0.348410398,0.668727666,0.324930454,0
-0.000000536,-0.00000219,4.94E-08,0.000000539,0.0000022,-6.03E-08,-0.000000223,5.46E-08,-0.000000349,0.000000225,-5.49E-08,0.000000366,0
0.039324225,0.001449884,0.021741886,-3.579337858,-3.012188272,-3.39968477,-0.138610154,-0.029789619,0.037738258,-4.196013421,-3.939240648,-3.50366784,1
-0.000300673,-0.001229818,-0.000120521,0.000302124,0.00123619,0.000208798,-0.000125425,0.0000306,-0.000257499,0.000126039,-0.0000309,0.000270025,0
-0.52629107,-1.234690046,-0.844623599,0.396780058,0.390222249,0.294011282,-0.113473746,-0.103052102,-0.464596804,0.34990138,0.187634572,0.069515647,1
-0.007673116,-0.010002028,-0.008035901,0.44092071,0.34451546,0.412276936,0.02916084,0.00930909,-0.007519456,0.472741988,0.467921307,0.426367009,1
-0.071006085,-0.075979851,-0.063562609,0.030075716,-0.13889122,-0.023776865,-0.018131218,-0.04311995,-0.062542674,0.747227408,0.373493601,-0.003950515,1
-0.031629178,-0.078010805,-0.049270104,0.449112484,0.392878116,0.445370669,0.013504922,0.001490695,-0.031055131,0.555921175,0.498068978,0.435217088,1
-0.147965843,-0.902921459,-0.494946014,0.622884521,0.778033718,0.601663576,0.233026731,0.231568264,-0.152754708,-0.99786806,-0.280169824,0.391799121,1
-0.968165928,-1.109145865,-1.016431966,1.133109059,-0.239193996,0.644853392,-0.073046699,-0.281985506,-0.538021014,2.989393305,2.106771979,0.646519739,1
-0.085640918,-0.077924518,-0.083683755,0.249680168,0.364832001,0.285942573,-0.139407979,-0.110990381,-0.085054143,0.537053549,0.364735544,0.27039304,1
0.108101605,0.090629385,0.102895997,0.087,0.148,0.0969,0.11529941,0.113647209,0.105443428,-0.879,-0.358,0.0832,1
-0.107648878,-0.105659876,-0.105979048,-0.14274614,-0.057184622,-0.108743939,-0.160908154,-0.129833705,-0.105512731,0.786118575,0.264400066,-0.120310902,1
-0.010036508,-0.041288736,-0.020069888,0.010243712,0.041485173,0.025748978,-0.004105917,0.001106118,-0.010022352,0.003673103,-0.001257412,0.010509574,0
0.10720405,0.087723864,0.085380556,-0.085187425,0.320095334,0.053498023,-0.025172375,0.049819785,0.0932222,-0.674011307,-0.404719705,-0.004291563,1
-0.313909254,-0.27600713,-0.302158498,-0.242297433,-0.430439581,-0.279531845,-0.315450217,-0.319496916,-0.30779563,2.157259588,0.868568194,-0.240473478,1
-0.203771092,-0.166045482,-0.193449506,-3.736110505,-3.474681805,-3.645100785,-0.351839392,-0.275710364,-0.199692092,-2.343739013,-3.139928906,-3.675928422,1
-0.186129906,-0.557602238,-0.399719987,-0.12871138,0.558687403,0.159178858,-0.246754944,-0.121012031,-0.213965554,-0.090056659,-0.248635655,-0.052205796,1
-0.584381289,-1.200322307,-0.829218783,0.93964879,-0.013654022,0.479002381,0.239278522,0.072134811,-0.38758823,-0.077526719,0.393652079,0.325462455,0
-0.008118064,-0.033454069,-0.015324066,0.008205405,0.033744227,0.019954268,-0.003393321,0.00087044,-0.008050661,0.003151757,-0.001001326,0.008442123,0
-0.141911413,-0.307050293,-0.19439953,0.084617566,-0.121405398,-0.031160777,0.019102923,-0.047436765,-0.172378449,-0.649411804,-0.220780372,0.000943064,1
-0.148019726,-0.562269013,-0.380644776,0.49408066,0.907851861,0.698260899,-0.089072144,-0.0169413,-0.174196395,0.831255027,0.535081271,0.518760099,1
-0.117217357,-0.079123694,-0.105688298,-0.105831392,-0.181944466,-0.109860708,-0.110853292,-0.119313033,-0.10820406,0.218074789,0.050754351,-0.107098239,1
-0.162333383,-0.15968313,-0.159071086,3.480072214,2.963677494,3.334567639,-0.001366217,-0.089380325,-0.159208654,4.91720886,4.197748725,3.416299485,1
-0.000000389,-0.00000159,3.34E-08,0.000000391,0.0000016,-4.17E-08,-0.000000162,3.97E-08,-0.00000025,0.000000163,-3.99E-08,0.000000262,0
0.31237842,0.269624303,0.300746829,0.243837044,0.436848814,0.281626833,0.31480089,0.319652747,0.306354031,-2.156604643,-0.868722191,0.241985198,1
-0.109521075,-0.093959398,-0.104703204,-0.0651,-0.17,-0.0883,-0.098121006,-0.106393002,-0.106893127,0.851,0.363,-0.0685,1
-0.402739851,-1.15755548,-0.742877885,0.539590825,0.441173524,0.423694005,0.052827194,0.024662385,-0.383463612,0.234316412,0.247468258,0.238714086,1
-0.067306131,-0.300696579,-0.205503489,0.052771805,0.336652946,0.217774403,-0.044060092,0.003848606,-0.078953277,0.054264276,-0.012222617,0.08249995,0
0.064409077,0.056583673,0.061980905,0.445245514,0.487677651,0.454088086,0.061845428,0.064272036,0.063088329,0.012378646,0.243729439,0.445841511,1
-0.605150873,-1.225002881,-0.856044153,0.756952525,0.132191609,0.396977743,0.086836161,-0.007735643,-0.41385939,0.071956298,0.318414896,0.200451321,1
0.035771275,-0.086419284,-0.00841318,0.210191518,0.041372917,0.128746303,0.167652196,0.111454542,0.010395992,-0.606360031,-0.137437472,0.155914155,1
-0.068230501,-0.059874763,-0.065152013,0.331604156,0.321596261,0.332779249,-0.084135539,-0.076296581,-0.066829469,1.016867304,0.642921717,0.337697442,1
-0.12914872,-0.097213207,-0.120796178,-3.712948035,-3.344958438,-3.594043322,-0.302424454,-0.211743053,-0.126328313,-2.858123214,-3.374052436,-3.642877203,1
-0.31379594,-0.275534212,-0.302124665,-0.242411302,-0.430914879,-0.279595459,-0.315401998,-0.31950846,-0.307696108,2.157211083,0.868579782,-0.240577841,1
0.068834136,0.061543431,0.066536698,0.442945789,0.497760761,0.455537145,0.061770827,0.066592003,0.067539635,-0.007278073,0.231951872,0.445453708,1
-0.097667931,-0.203970514,-0.180469728,-0.00709173,0.119338083,0.12942246,-0.077884637,-0.049803124,-0.08756786,0.272053625,0.079569714,0.021838438,1
0.105396731,0.084280013,0.10024717,0.111227595,0.126259835,0.106830299,0.132565645,0.120825503,0.10292264,-0.87982329,-0.34,0.09993125,1
-0.00000899,-0.0000368,0.000000847,0.00000904,0.000037,-0.000000541,-0.00000375,0.000000916,-0.00000662,0.00000377,-0.000000921,0.00000694,0
-0.000104184,-0.000426053,-0.0000157,0.000104707,0.000428181,0.0000355,-0.0000434,0.0000106,-0.0000852,0.0000437,-0.0000107,0.0000894,0
-0.012078437,-0.013431412,-0.012159093,0.437369693,0.338105922,0.408328295,0.024435027,0.00462948,-0.01178033,0.511216069,0.483771388,0.423059433,1
0.087813929,0.107075968,0.090251024,0.106695063,0.047983192,0.106635779,0.073577242,0.079033425,0.088577771,1.292668169,0.651106459,0.122283485,1
0.093786998,0.082032574,0.09108709,0.214,-0.008365475,0.146,0.185894811,0.137055432,0.093138026,0.1,0.192,0.178,1
-0.078900871,-0.146577693,-0.096367194,3.12033758,2.853759546,3.021819433,0.044319366,-0.012253962,-0.087226505,3.418241578,3.288011629,3.063174039,1
-0.003233028,-0.006488298,-0.003875394,0.444008783,0.351372994,0.416050647,0.03351458,0.013831103,-0.003225738,0.435374058,0.452201336,0.429371796,1
-0.350982518,-1.044714138,-0.686082642,0.16076065,0.63399266,0.283174646,-0.141614143,-0.078347814,-0.379019438,-0.95033852,-0.522441807,0.050064284,1
